hhid,year,month,subreg,region,covid,urban,eacode,mult,rmult,regurb,equiv,hsize,usize,rexp30,nrrexp30,fnrfxp30,cpexp30,fcpexp30,welfare,hmult,plinen,ctpline,hpline,spline,fplinen,povlinen,spline_n,hpline_n,poor_20,poor_new,quints,decile
95910,2020,2,Karamoja,Northern,Before covid,Rural,959,138.455,138,North rural,3.112833261489868,5,5,500314.97,911631.69,208849.7,506168.31,110490.8,162606.95,692.27502,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 5,9
96001,2020,8,Karamoja,Northern,Covid period,Rural,960,526.18665,526,North rural,2.681599974632263,4,4,48339.52,92142.195,44332.609,49702.445,23723.771,18534.623,2104.7466,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96002,2020,8,Karamoja,Northern,Covid period,Rural,960,482.40067,482,North rural,1.787666648626328,3,3,86329.766,170328.91,118772.73,91521.234,63559.02,51195.918,1447.202,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,4
96003,2020,8,Karamoja,Northern,Covid period,Rural,960,468.38913,468,North rural,3.159166678786278,5,5,58307.047,111672.38,73272.375,60019.973,39210.348,18998.672,2341.9456,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96004,2020,8,Karamoja,Northern,Covid period,Rural,960,522.43359,522,North rural,5.312866598367691,7,7,55117.266,106384.67,79173.711,57121.41,42368.34,10751.523,3657.0352,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96005,2020,8,Karamoja,Northern,Covid period,Rural,960,482.40067,482,North rural,2.120366632938385,3,3,97703.836,190632.66,100535.99,102653.95,53799.965,48413.301,1447.202,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,3
96007,2020,8,Karamoja,Northern,Covid period,Rural,960,447.37186,447,North rural,.8743333220481873,1,1,71892.148,141020.14,88892.758,75886.477,47569.305,86793.531,447.37186,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 4,7
96008,2020,8,Karamoja,Northern,Covid period,Rural,960,447.37186,447,North rural,.7738000154495239,1,1,42391.203,82383.234,62529.816,44318.344,33461.668,57273.641,447.37186,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,4
9601,2020,8,Buganda North,Central,Covid period,Urban,96,1013.3676,1013,Central urban,6.814933300018311,8,8,1013244.5,1870147.8,586622.94,1018699.8,313920.34,149480.52,8106.9404,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
9602,2020,8,Buganda North,Central,Covid period,Urban,96,1007.3538,1007,Central urban,4.685433313250542,7,7,389937.56,674997.63,241283.17,367231.31,129118.2,78377.234,7051.4766,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 3,6
9603,2020,8,Buganda North,Central,Covid period,Urban,96,1013.3676,1013,Central urban,4.211199939250946,6,6,871730.38,1569628.8,453530.31,851969.63,242698.31,202310.42,6080.2051,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
9605,2020,8,Buganda North,Central,Covid period,Urban,96,1027.3997,1027,Central urban,.9922666549682617,1,1,184460.36,311026.69,182238.05,167310.64,97521.305,168614.59,1027.3997,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
9606,2020,8,Buganda North,Central,Covid period,Urban,96,999.33551,999,Central urban,.8743333220481873,1,1,254395.36,447949.59,127566.63,242390.56,68264.914,277229,999.33551,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,10
9607,2020,8,Buganda North,Central,Covid period,Urban,96,1013.3676,1013,Central urban,1.866599977016449,2,2,209016.64,359486.03,161462.91,193821.98,86403.875,103836.91,2026.7351,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 4,8
9609,2020,8,Buganda North,Central,Covid period,Urban,96,1027.3997,1027,Central urban,1.004833340644836,1,1,167320.45,278842.72,186611.77,149759.16,99861.813,149038.8,1027.3997,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 5,9
9610,2020,8,Buganda North,Central,Covid period,Urban,96,1013.3676,1013,Central urban,2.792499989271164,4,4,202450.59,372574.28,129322.6,202393.88,69204.586,72477.664,4053.4702,11463.445,17313.682,30611.451,46233.648,68217,95622,56480.805,40293.563,Non-poor,Non-poor,Quintile 3,6
96202,2020,9,Karamoja,Northern,Covid period,Rural,962,129.00069,129,North rural,3.412499964237213,5,5,88576.539,167785.47,79414.227,90707.102,42451.605,26580.836,645.00342,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96205,2020,9,Karamoja,Northern,Covid period,Rural,962,139.62419,140,North rural,1.004833340644836,1,1,105490.52,202317.75,138454.73,108482.77,74012.258,107960.95,139.62419,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 4,8
96206,2020,9,Karamoja,Northern,Covid period,Rural,962,123.68893,124,North rural,3.112499997019768,5,5,76189.547,147981.17,98374.328,79406.086,52586.902,25511.996,618.4447,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96207,2020,9,Karamoja,Northern,Covid period,Rural,962,126.34481,126,North rural,3.608266651630402,4,4,85114.984,163853.91,98736.102,88066.719,52780.293,24406.932,505.37924,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96208,2020,9,Karamoja,Northern,Covid period,Rural,962,126.34481,126,North rural,1.879166662693024,2,2,61412.758,119948.47,69806.984,64364.203,37315.969,34251.461,252.68962,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
96209,2020,9,Karamoja,Northern,Covid period,Rural,962,126.34481,126,North rural,1.77863335609436,2,2,222865.56,418018.59,98593.172,224996.31,52703.891,126499.55,252.68962,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 5,9
96210,2020,9,Karamoja,Northern,Covid period,Rural,962,121.91835,122,North rural,2.246599972248077,3,3,62023.391,119167.38,56793.988,63975.141,30359.75,28476.428,365.75507,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96401,2020,2,Karamoja,Northern,Before covid,Rural,964,465.3826,465,North rural,4.106766611337662,6,6,107422.25,210903.47,141703.47,114029.58,74967.445,27766.268,2792.2957,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96402,2020,2,Karamoja,Northern,Before covid,Rural,964,482.27914,482,North rural,1.879166662693024,2,2,55287.773,105142.59,70538.484,56838.586,37318,30246.697,964.55829,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96403,2020,2,Karamoja,Northern,Before covid,Rural,964,431.58954,432,North rural,2.54446667432785,3,3,109693.77,209035.91,126395.77,112397.22,66868.992,44173.195,1294.7686,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Poor,Quintile 2,3
96404,2020,2,Karamoja,Northern,Before covid,Rural,964,499.17569,499,North rural,3.911766618490219,6,6,226271.23,428354.72,202389.56,231370.98,107073.09,59147.441,2995.0542,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,5
96405,2020,2,Karamoja,Northern,Before covid,Rural,964,482.27914,482,North rural,4.201766669750214,6,6,100257.33,194220.31,107963.17,104999.25,57117.328,24989.311,2893.6748,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96406,2020,2,Karamoja,Northern,Before covid,Rural,964,512.69293,513,North rural,4.755433320999146,5,5,206651.45,387024.44,155605.27,210750.56,82322.117,44317.848,2563.4646,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,3
96407,2020,2,Karamoja,Northern,Before covid,Rural,964,478.37994,478,North rural,10.24660003185272,13,13,527326.75,1012870.1,589553.69,551275.5,311900.16,53800.82,6218.9395,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,4
96408,2020,2,Karamoja,Northern,Before covid,Rural,964,482.27914,482,North rural,2.919166684150696,4,4,149637.13,283384.47,181107.73,153510.81,95814.055,52587.203,1929.1166,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,4
96409,2020,2,Karamoja,Northern,Before covid,Rural,964,482.27914,482,North rural,3.729166641831398,6,6,198374.75,364384.94,89325.641,200285.33,47257.242,53707.797,2893.6748,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,4
96410,2020,2,Karamoja,Northern,Before covid,Rural,964,448.48608,448,North rural,4.729199945926666,6,6,273064.34,508415.81,217839.47,277892,115246.78,58760.891,2690.9165,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,4
96801,2020,2,Karamoja,Northern,Before covid,Rural,968,341.62656,342,North rural,3.730300009250641,5,5,122306.55,224862.06,54375.957,124205.96,28767.303,33296.508,1708.1328,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
96802,2020,2,Karamoja,Northern,Before covid,Rural,968,352.1767,352,North rural,2.799166649580002,4,4,174787.28,338301.91,252621.67,180897.86,133648.11,64625.613,1408.7068,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,5
96803,2020,2,Karamoja,Northern,Before covid,Rural,968,334.59314,335,North rural,2.70326666533947,4,4,76940.391,145030.88,56548.094,78401.805,29916.461,29002.615,1338.3726,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96804,2020,2,Karamoja,Northern,Before covid,Rural,968,346.31552,346,North rural,2.64136666059494,3,3,72836.273,137712.41,72911.031,75132.117,38573.184,28444.41,1038.9465,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96805,2020,2,Karamoja,Northern,Before covid,Rural,968,334.59314,335,North rural,1.726433277130127,2,2,41837.793,80512.633,54622.215,43300.641,28897.584,25080.98,669.18628,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96806,2020,2,Karamoja,Northern,Before covid,Rural,968,299.42596,299,North rural,1.654900014400482,2,2,27661.258,52141.727,25721.178,28571.836,13607.648,17264.992,598.85193,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96807,2020,2,Karamoja,Northern,Before covid,Rural,968,334.59314,335,North rural,3.833266660571098,6,6,116525.2,220991.31,123864.89,119930.29,65530.043,31286.707,2007.5588,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96808,2020,2,Karamoja,Northern,Before covid,Rural,968,299.42596,299,North rural,1.824333310127258,3,3,123807.98,227422.33,56434.078,125435.81,29856.141,68757.07,898.27789,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,5
96809,2020,2,Karamoja,Northern,Before covid,Rural,968,329.56924,330,North rural,5.137399971485138,7,7,83585.219,160688.56,109821.45,86816.18,58100.438,16898.855,2306.9846,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96810,2020,2,Karamoja,Northern,Before covid,Rural,968,329.56924,330,North rural,4.261166632175446,7,7,138874.2,255875.58,66418.82,141136.39,35138.516,33121.539,2306.9846,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
96901,2020,9,Karamoja,Northern,Covid period,Rural,969,376.29968,376,North rural,2.866599977016449,4,4,99415.906,190546.02,96762.063,102228.78,51725.055,35662.031,1505.1987,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
96902,2020,9,Karamoja,Northern,Covid period,Rural,969,384.20984,384,North rural,3.49509996175766,5,5,109451.95,209725.61,116892.53,112487.3,62485.98,32184.289,1921.0492,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
96904,2020,9,Karamoja,Northern,Covid period,Rural,969,336.74899,337,North rural,1.648133337497711,2,2,43807.016,84307.422,52107.426,45200.84,27854.506,27425.475,673.49799,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
96907,2020,9,Karamoja,Northern,Covid period,Rural,969,376.29968,376,North rural,2.919166684150696,4,4,178841.59,342770.44,238052.83,183986.33,127253.34,63027.004,1505.1987,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,5
97001,2020,2,Karamoja,Northern,Before covid,Rural,970,349.69916,350,North rural,2.567499995231628,4,4,48427.219,91304.977,43036.488,49995.867,22768.219,19472.588,1398.7966,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
97002,2020,2,Karamoja,Northern,Before covid,Rural,970,312.94427,313,North rural,.7738000154495239,1,1,66658.523,123098.74,26908.324,67970.43,14235.702,87839.789,312.94427,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 4,7
97003,2020,2,Karamoja,Northern,Before covid,Rural,970,342.34818,342,North rural,3.399933278560638,5,5,216824.56,411181.03,210537.8,223344.25,111383.88,65690.773,1711.7408,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,5
97004,2020,2,Karamoja,Northern,Before covid,Rural,970,361.95078,362,North rural,2.130833327770233,3,3,95689.578,179406.92,86568.563,98182.133,45798.625,46076.871,1085.8523,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,3
97005,2020,2,Karamoja,Northern,Before covid,Rural,970,342.34818,342,North rural,3.852400004863739,5,5,52707.387,99199.531,45220.082,54410.949,23923.438,14123.909,1711.7408,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
97006,2020,2,Karamoja,Northern,Before covid,Rural,970,337.44754,337,North rural,3.86146667599678,6,6,53087.07,100146.55,46046.547,54661.039,24360.674,14155.513,2024.6853,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
97007,2020,2,Karamoja,Northern,Before covid,Rural,970,361.95078,362,North rural,2.279166668653488,3,3,98478.43,185523.75,76761.125,100543.8,40610.055,44114.285,1085.8523,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Poor,Quintile 2,3
97008,2020,2,Karamoja,Northern,Before covid,Rural,970,349.69916,350,North rural,1.636533319950104,2,2,52644.535,99357.797,37253.879,53988.09,19708.961,32989.301,699.39832,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
97009,2020,2,Karamoja,Northern,Before covid,Rural,970,361.95078,362,North rural,2.130833327770233,3,3,92916.844,169781.86,43481.855,94267.641,23003.838,44239.801,1085.8523,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,3
9701,2020,9,Buganda North,Central,Covid period,Rural,97,658.24335,658,Centrral urban,3.458133280277252,5,5,243123.31,480110.03,203355.64,258128.36,108705.63,74643.844,3291.2168,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,6
97010,2020,2,Karamoja,Northern,Before covid,Rural,970,312.94427,313,North rural,.7738000154495239,1,1,53446.109,99363.766,38163.766,54704.203,20190.332,70695.531,312.94427,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,6
9702,2020,9,Buganda North,Central,Covid period,Rural,97,676.82953,677,Centrral urban,4.179933279752731,6,6,543579.63,1030214.1,391980.63,555577.75,209536.86,132915.45,4060.9771,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,9
9703,2020,9,Buganda North,Central,Covid period,Rural,97,672.18298,672,Centrral urban,3.260099947452545,5,5,257453.31,488517.47,207882.02,262735.81,111125.25,80591.336,3360.915,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,6
9704,2020,9,Buganda North,Central,Covid period,Rural,97,669.08527,669,Centrral urban,7.501266658306122,9,9,330653.75,650305.94,327218.66,349842.94,174917.75,46637.848,6021.7676,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Poor,Quintile 2,3
9705,2020,9,Buganda North,Central,Covid period,Rural,97,700.06226,700,Centrral urban,1.004833340644836,1,1,336767.66,637648.88,256046.33,343054.41,136871.92,341404.28,700.06226,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,10
9706,2020,9,Buganda North,Central,Covid period,Rural,97,630.36407,630,Centrral urban,.8743333220481873,1,1,221435.5,420612.44,181703.05,225896.88,97131.039,258364.7,630.36407,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,10
9707,2020,9,Buganda North,Central,Covid period,Rural,97,676.82953,677,Centrral urban,1.851166665554047,3,3,243148.05,463277.38,172000.88,249525.05,91944.656,134793.41,2030.4885,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,9
9708,2020,9,Buganda North,Central,Covid period,Rural,97,672.18298,672,Centrral urban,3.726599961519241,5,5,179494.67,343073.06,201692.64,184446.86,107816.66,49494.676,3360.915,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Poor,Quintile 2,3
9709,2020,9,Buganda North,Central,Covid period,Rural,97,653.5968,654,Centrral urban,2.099933311343193,3,3,302697.09,580286.56,352176,311344.09,188258.92,148263.8,1960.7904,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 5,9
9710,2020,9,Buganda North,Central,Covid period,Rural,97,658.24335,658,Centrral urban,3.24326665699482,5,5,209372.91,397477.31,142851.69,213684.64,76362.688,65885.625,3291.2168,11463.445,15946.951,30611.451,42584,63980,87530,51701.121,37790.902,Non-poor,Non-poor,Quintile 3,5
97104,2020,8,Karamoja,Northern,Covid period,Rural,971,436.92569,437,North rural,4.467066645622253,6,6,93793.773,180957.3,118674.31,97212.516,63506.352,21762.047,2621.5542,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,1
97105,2020,8,Karamoja,Northern,Covid period,Rural,971,452.23328,452,North rural,3.916766613721848,6,6,238216.72,452427.91,214289.36,243034.84,114672.97,62049.867,2713.3997,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 3,5
97106,2020,8,Karamoja,Northern,Covid period,Rural,971,421.6181,422,North rural,2.597633302211761,3,3,81077.156,157567.91,82196.484,84813.555,43985.918,32650.318,1264.8542,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Poor,Poor,Quintile 1,2
97107,2020,8,Karamoja,Northern,Covid period,Rural,971,482.84845,483,North rural,1.845600008964539,2,2,85660.57,162805.91,72479.867,87866.773,38786.254,47608.785,965.6969,11463.445,15610.21,30611.451,41684.781,60315,74840,44205.551,35626.109,Non-poor,Non-poor,Quintile 2,3
